  - `actionTileDuration`: Duration for which an action tile remains active.

- **Board**:
  - `tiles`: List of tiles on the board.
  - `connectionPieces`: List of spare connection pieces.
  - `actionTiles`: List of tiles that are action tiles.

- **Tile**:
  - `position`: Position of the tile on the board.
  - `connectedTiles`: List of tiles connected to this tile.
  - `isHidden`: Indicates if the tile is the hidden tile.
  - `isActionTile`: Indicates if the tile is an action tile.
  - `visitedByPlayers`: List of players who have visited this tile.
  - `color`: Color of the tile.

- **ConnectionPiece**:
  - `tile1`: First tile connected by the connection piece.
  - `tile2`: Second tile connected by the connection piece.

- **Player**:
  - `name`: Name of the player.
  - `playingPieceColor`: Color of the player's playing piece.
  - `currentTile`: Tile where the player's playing piece is currently located.

- **ActionCard**:
  - `type`: Type of action card.
  - `description`: Description of the action card.

- **Position**:
  - `x`: x-coordinate of the position.
  - `y`: y-coordinate of the position."
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:Enumerations:
1. PlayerColor (RED, BLUE, GREEN, YELLOW): Represents the color of a player's playing piece.
2. ActionCardType (ROLL_DIE, CONNECT_TILES, REMOVE_CONNECTION, MOVE_TO_TILE, LOSE_TURN): Represents the type of action card in the deck.

Classes:
1. Game(board: Board, players: List<Player>, currentPlayer: Player, actionDeck: List<ActionCard>, hiddenTile: Tile, actionTileDuration: int): Represents the overall game state and functionality.
2. Board(tiles: List<Tile>, connectionPieces: List<ConnectionPiece>, actionTiles: List<Tile>): Represents the game board with tiles, connection pieces, and action tiles.
3. Tile(position: Position, connectedTiles: List<Tile>, isHidden: boolean, isActionTile: boolean, visitedByPlayers: List<Player>, color: Color): Represents a tile on the game board.
4. ConnectionPiece(tile1: Tile, tile2: Tile): Represents a connection piece between two tiles on the board.
5. Player(name: String, playingPieceColor: PlayerColor, currentTile: Tile): Represents a player participating in the game.
6. ActionCard(type: ActionCardType, description: String): Represents an action card in the deck with a specific type and description.
7. Position(x: int, y: int): Represents the position coordinates on the game board."
"
"
------------------------------------------------------------
 O  Class:Game  Oracle:Game
   X  Attribute:board 
   X  Attribute:players 
   X  Attribute:currentPlayer 
   X  Attribute:actionDeck 
   X  Attribute:hiddenTile 
   X  Attribute:actionTileDuration 
 O  Class:Tile  Oracle:Tile
   X  Attribute:position 
   X  Attribute:connectedTiles 
   X  Attribute:isHidden 
   X  Attribute:isActionTile 
   X  Attribute:visitedByPlayers 
   X  Attribute:color 
 O  Class:Player  Oracle:Player
   X  Attribute:name 
   X  Attribute:playingPieceColor 
   X  Attribute:currentTile 
 O  Class:ActionCard  Oracle:ActionCard
   X  Attribute:type 
   X  Attribute:description 
 O  Class:PlayerColor   Oracle:Color 
   O  Attribute:RED  Oracle:red 
   O  Attribute:BLUE  Oracle:blue 
   O  Attribute:GREEN  Oracle:green 
   O  Attribute:YELLOW  Oracle:yellow 
 X  Class:ActionCardType 
   X  Attribute:ROLL_DIE 
   X  Attribute:CONNECT_TILES 
   X  Attribute:REMOVE_CONNECTION 
   X  Attribute:MOVE_TO_TILE 
   X  Attribute:LOSE_TURN 
 X  Class:Board
   X  Attribute:tiles 
   X  Attribute:connectionPieces 
   X  Attribute:actionTiles 
 X  Class:ConnectionPiece
   X  Attribute:tile1 
   X  Attribute:tile2 
 X  Class:Position
   X  Attribute:x 
   X  Attribute:y 
------------------------------------------------------------
------------------------------------------------------------
---------------------2/10------Tile-O:
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
The Tile-O application first allows a game designer to design a board game and then allows players to play the game. Only one game can be played at a time and it cannot be paused or saved. The objective of the game is to find a hidden tile on the board. Two to four players take turns by moving their playing pieces along connected tiles based on the roll of a die. Each playing piece has a different color. 

A designer first defines the whole game including the layout of the game board. The designer places the tiles on the board and connects them with connection pieces. A tile can be connected to other tiles on its right side, left side, top side, and bottom side. At the most one tile can be connected on each side. In addition, the designer indicates the hidden tile, the starting positions of each player, as well as the location of action tiles. 

The designer also defines a deck of 32 action cards by choosing from the following predefined choices: (i) roll the die for an extra turn, (ii) connect two adjacent tiles with a connection piece from the pile of 32 spare connection pieces, (iii) remove a connection piece from the board and place it in the pile of spare connection pieces, (iv) move your playing piece to an arbitrary tile that is not your current tile, and (v) lose your next turn. 

Players take turns, with Player 1 starting the game, followed by Player 2, Player 3 (if applicable), and Player 4 (if applicable). The player whose turn it is rolls the die and them moves their playing piece along connected tiles. If the player lands on any tile, the color of the tile changes from white to black to indicate that the tile has been visited during the game. If the player lands on the hidden tile, the game ends and the player wins the game. If the player lands on an action tile, the player takes the first action card from the deck of action cards and follows the instructions on the action card. In addition, the action tile turns into a regular tile for a number of turns as specified by the game designer. Players do not know whether a tile is an action tile until a player lands on it.

AI:### Enumerations:
1. **PlayerColor**: Represents the color of a player's playing piece. (e.g., RED, BLUE, GREEN, YELLOW)
2. **ActionCardType**: Represents the type of action that can be performed by a player. (e.g., ROLL_DIE, CONNECT_TILES, REMOVE_CONNECTION, MOVE_TO_TILE, LOSE_TURN)

### Classes:
1. **Game**: Represents the overall game being played.
   - Attributes:
     - `board: Board`
     - `players: List<Player>`
     - `currentPlayer: Player`
     - `actionDeck: List<ActionCard>`
     - `hiddenTile: Tile`

2. **Board**: Represents the game board layout defined by the designer.
   - Attributes:
     - `tiles: List<Tile>`
     - `connectionPieces: List<ConnectionPiece>`
     - `actionTiles: List<Tile>`

3. **Tile**: Represents a single tile on the game board.
   - Attributes:
     - `position: Position`
     - `connectedTiles: List<Tile>`
     - `isHidden: boolean`
     - `isActionTile: boolean`
     - `visited: boolean`

4. **ConnectionPiece**: Represents a connection piece used to connect tiles on the board.
   - Attributes:
     - `connectedTiles: List<Tile>`

5. **Player**: Represents a player in the game.
   - Attributes:
     - `name: String`
     - `color: PlayerColor`
     - `currentTile: Tile`

6. **ActionCard**: Represents an action card in the deck.
   - Attributes:
     - `type: ActionCardType`
     - `description: String`

7. **Position**: Represents the position of a tile on the board.
   - Attributes:
     - `x: int`
     - `y: int`

### Note:
- The relationships between the classes (e.g., how players move, how tiles are connected) can be further defined using methods and additional attributes as needed in the implementation."
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:### Enumerations:
1. PlayerColor (RED, BLUE, GREEN, YELLOW): Represents the color of a player's playing piece.
2. ActionCardType (ROLL_DIE, CONNECT_TILES, REMOVE_CONNECTION, MOVE_TO_TILE, LOSE_TURN): Represents the type of action that can be performed by a player.

### Classes:
1. Game(board: Board, players: List<Player>, currentPlayer: Player, actionDeck: List<ActionCard>, hiddenTile: Tile): Represents the overall game being played.
2. Board(tiles: List<Tile>, connectionPieces: List<ConnectionPiece>, actionTiles: List<Tile>): Represents the game board layout defined by the designer.
3. Tile(position: Position, connectedTiles: List<Tile>, isHidden: boolean, isActionTile: boolean, visited: boolean): Represents a single tile on the game board.
4. ConnectionPiece(connectedTiles: List<Tile>): Represents a connection piece used to connect tiles on the board.
5. Player(name: String, color: PlayerColor, currentTile: Tile): Represents a player in the game.
6. ActionCard(type: ActionCardType, description: String): Represents an action card in the deck.
7. Position(x: int, y: int): Represents the position of a tile on the board."
"
"
------------------------------------------------------------
 O  Class:Game  Oracle:Game
   X  Attribute:board 
   X  Attribute:players 
   X  Attribute:currentPlayer 
   X  Attribute:actionDeck 
   X  Attribute:hiddenTile 
 O  Class:Tile  Oracle:Tile
   X  Attribute:position 
   X  Attribute:connectedTiles 
   X  Attribute:isHidden 
   X  Attribute:isActionTile 
   X  Attribute:visited 
 O  Class:Player  Oracle:Player
   X  Attribute:name 
   O  Attribute:color  Oracle:color 
   X  Attribute:currentTile 
 O  Class:ActionCard  Oracle:ActionCard
   X  Attribute:type 
   X  Attribute:description 
 O  Class:PlayerColor   Oracle:Color 
   O  Attribute:RED  Oracle:red 
   O  Attribute:BLUE  Oracle:blue 
   O  Attribute:GREEN  Oracle:green 
   O  Attribute:YELLOW  Oracle:yellow 
 X  Class:ActionCardType 
   X  Attribute:ROLL_DIE 
   X  Attribute:CONNECT_TILES 
   X  Attribute:REMOVE_CONNECTION 
   X  Attribute:MOVE_TO_TILE 
   X  Attribute:LOSE_TURN 
 X  Class:Board
   X  Attribute:tiles 
   X  Attribute:connectionPieces 
   X  Attribute:actionTiles 
 X  Class:ConnectionPiece
   X  Attribute:connectedTiles 
 X  Class:Position
   X  Attribute:x 
   X  Attribute:y 
------------------------------------------------------------
------------------------------------------------------------
---------------------3/10------Tile-O:
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
The Tile-O application first allows a game designer to design a board game and then allows players to play the game. Only one game can be played at a time and it cannot be paused or saved. The objective of the game is to find a hidden tile on the board. Two to four players take turns by moving their playing pieces along connected tiles based on the roll of a die. Each playing piece has a different color. 

A designer first defines the whole game including the layout of the game board. The designer places the tiles on the board and connects them with connection pieces. A tile can be connected to other tiles on its right side, left side, top side, and bottom side. At the most one tile can be connected on each side. In addition, the designer indicates the hidden tile, the starting positions of each player, as well as the location of action tiles. 

The designer also defines a deck of 32 action cards by choosing from the following predefined choices: (i) roll the die for an extra turn, (ii) connect two adjacent tiles with a connection piece from the pile of 32 spare connection pieces, (iii) remove a connection piece from the board and place it in the pile of spare connection pieces, (iv) move your playing piece to an arbitrary tile that is not your current tile, and (v) lose your next turn. 

Players take turns, with Player 1 starting the game, followed by Player 2, Player 3 (if applicable), and Player 4 (if applicable). The player whose turn it is rolls the die and them moves their playing piece along connected tiles. If the player lands on any tile, the color of the tile changes from white to black to indicate that the tile has been visited during the game. If the player lands on the hidden tile, the game ends and the player wins the game. If the player lands on an action tile, the player takes the first action card from the deck of action cards and follows the instructions on the action card. In addition, the action tile turns into a regular tile for a number of turns as specified by the game designer. Players do not know whether a tile is an action tile until a player lands on it.

AI:### Enumerations:
1. **Color**: {WHITE, BLACK}
2. **ActionCardType**: {ROLL_DIE, CONNECT_TILES, REMOVE_CONNECTION_PIECE, MOVE_TO_ARBITRARY_TILE, LOSE_NEXT_TURN}

### Classes:
1. **TileOGame**
   - Attributes:
     - currentTurn: Player
     - board: Board
     - actionCardDeck: List<ActionCard>
     - players: List<Player>
     - hiddenTile: Tile
     - actionTiles: List<Tile>
   
2. **Board**
   - Attributes:
     - tiles: List<Tile>
     - connectionPieces: List<ConnectionPiece>
   
3. **Tile**
   - Attributes:
     - position: Position
     - connectedTiles: List<Tile>
     - isActionTile: boolean
     - visitedByPlayers: List<Player>
     - color: Color
   
4. **ConnectionPiece**
   - Attributes:
     - connectedTiles: List<Tile>
   
5. **ActionCard**
   - Attributes:
     - type: ActionCardType
     - description: String

6. **Player**
   - Attributes:
     - name: String
     - playingPiece: PlayingPiece

7. **PlayingPiece**
   - Attributes:
     - color: Color

8. **Position**
   - Attributes:
     - x: int
     - y: int

### Associations:
- **TileOGame** has a **Board**
- **TileOGame** has a list of **Players**
- **TileOGame** has a list of **ActionCards**
- **Board** has a list of **Tiles**
- **Board** has a list of **ConnectionPieces**
- **Tile** has a list of connected **Tiles**
- **Tile** has a list of **Players** who have visited it
- **Player** has a **PlayingPiece**

### Notes:
- The game logic and flow can be implemented using these classes and their associations.
- Additional methods and behaviors can be added to the classes as needed for the game functionality."
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:Enumerations:
1. Color: {WHITE, BLACK} - Represents the color of a tile, either white or black.
2. ActionCardType: {ROLL_DIE, CONNECT_TILES, REMOVE_CONNECTION_PIECE, MOVE_TO_ARBITRARY_TILE, LOSE_NEXT_TURN} - Defines the types of action cards available in the game.

Classes:
1. TileOGame(currentTurn: Player, board: Board, actionCardDeck: List<ActionCard>, players: List<Player>, hiddenTile: Tile, actionTiles: List<Tile): Represents the main game entity with attributes for game state and components.
2. Board(tiles: List<Tile>, connectionPieces: List<ConnectionPiece): Represents the game board with tiles and connection pieces.
3. Tile(position: Position, connectedTiles: List<Tile>, isActionTile: boolean, visitedByPlayers: List<Player>, color: Color): Represents a tile on the game board with its properties.
4. ConnectionPiece(connectedTiles: List<Tile): Represents a connection piece used to connect tiles on the board.
5. ActionCard(type: ActionCardType, description: String): Represents an action card with a type and description.
6. Player(name: String, playingPiece: PlayingPiece): Represents a player in the game with a name and playing piece.
7. PlayingPiece(color: Color): Represents the playing piece of a player with a color.
8. Position(x: int, y: int): Represents the position coordinates on the game board."
"
"
------------------------------------------------------------
 O  Class:Color:   Oracle:Color
   X  Attribute:WHITE 
   X  Attribute:BLACK 
 O  Class:Tile  Oracle:Tile
   X  Attribute:position 
   X  Attribute:connectedTiles 
   X  Attribute:isActionTile 
   X  Attribute:visitedByPlayers 
   X  Attribute:color 
 O  Class:ActionCard  Oracle:ActionCard
   X  Attribute:type 
   X  Attribute:description 
 O  Class:Player  Oracle:Player
   X  Attribute:name 
   X  Attribute:playingPiece 
 X  Class:ActionCardType: 
   X  Attribute:ROLL_DIE 
   X  Attribute:CONNECT_TILES 
   X  Attribute:REMOVE_CONNECTION_PIECE 
   X  Attribute:MOVE_TO_ARBITRARY_TILE 
   X  Attribute:LOSE_NEXT_TURN 
 X  Class:TileOGame
   X  Attribute:currentTurn 
   X  Attribute:board 
   X  Attribute:actionCardDeck 
   X  Attribute:players 
   X  Attribute:hiddenTile 
   X  Attribute:actionTiles 
 X  Class:Board
   X  Attribute:tiles 
   X  Attribute:connectionPieces 
 X  Class:ConnectionPiece
   X  Attribute:connectedTiles 
 X  Class:PlayingPiece
   X  Attribute:color 
 X  Class:Position
   X  Attribute:x 
   X  Attribute:y 
------------------------------------------------------------
------------------------------------------------------------
---------------------4/10------Tile-O:
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
The Tile-O application first allows a game designer to design a board game and then allows players to play the game. Only one game can be played at a time and it cannot be paused or saved. The objective of the game is to find a hidden tile on the board. Two to four players take turns by moving their playing pieces along connected tiles based on the roll of a die. Each playing piece has a different color. 

A designer first defines the whole game including the layout of the game board. The designer places the tiles on the board and connects them with connection pieces. A tile can be connected to other tiles on its right side, left side, top side, and bottom side. At the most one tile can be connected on each side. In addition, the designer indicates the hidden tile, the starting positions of each player, as well as the location of action tiles. 

The designer also defines a deck of 32 action cards by choosing from the following predefined choices: (i) roll the die for an extra turn, (ii) connect two adjacent tiles with a connection piece from the pile of 32 spare connection pieces, (iii) remove a connection piece from the board and place it in the pile of spare connection pieces, (iv) move your playing piece to an arbitrary tile that is not your current tile, and (v) lose your next turn. 

Players take turns, with Player 1 starting the game, followed by Player 2, Player 3 (if applicable), and Player 4 (if applicable). The player whose turn it is rolls the die and them moves their playing piece along connected tiles. If the player lands on any tile, the color of the tile changes from white to black to indicate that the tile has been visited during the game. If the player lands on the hidden tile, the game ends and the player wins the game. If the player lands on an action tile, the player takes the first action card from the deck of action cards and follows the instructions on the action card. In addition, the action tile turns into a regular tile for a number of turns as specified by the game designer. Players do not know whether a tile is an action tile until a player lands on it.

AI:### Enumerations:
1. **Color**: {WHITE, BLACK}
2. **ActionCardType**: {ROLL_DIE_EXTRA_TURN, CONNECT_TILES, REMOVE_CONNECTION_PIECE, MOVE_TO_ARBITRARY_TILE, LOSE_NEXT_TURN}

### Classes:
1. **TileOGame**
   - Attributes:
     - `board: Board`
     - `players: List<Player>`
     - `currentPlayer: Player`
     - `actionCardDeck: List<ActionCard>`
     - `hiddenTile: Tile`
     - `actionTiles: List<Tile>`
     - `gameStatus: GameStatus`

2. **Board**
   - Attributes:
     - `tiles: List<Tile>`
     - `connectionPieces: List<ConnectionPiece>`

3. **Tile**
   - Attributes:
     - `position: Position`
     - `connectedTiles: List<Tile>`
     - `color: Color`
     - `isHidden: boolean`
     - `isActionTile: boolean`
     - `actionTileTurns: int`

4. **ConnectionPiece**
   - Attributes:
     - `tile1: Tile`
     - `tile2: Tile`

5. **Player**
   - Attributes:
     - `name: String`
     - `playingPiece: PlayingPiece`

6. **PlayingPiece**
   - Attributes:
     - `color: Color`

7. **ActionCard**
   - Attributes:
     - `type: ActionCardType`
     - `instructions: String`

8. **Position**
   - Attributes:
     - `x: int`
     - `y: int`

9. **GameStatus**
   - Attributes:
     - `winner: Player`
     - `gameOver: boolean`

### Note:
- The class model is a high-level representation based on the provided description. Additional methods and relationships may be required for a complete implementation."
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:### Enumerations:
1. Color (WHITE, BLACK): Represents the color of a tile, used for indicating visited tiles.
2. ActionCardType (ROLL_DIE_EXTRA_TURN, CONNECT_TILES, REMOVE_CONNECTION_PIECE, MOVE_TO_ARBITRARY_TILE, LOSE_NEXT_TURN): Represents the types of action cards available in the game.

### Classes:
1. TileOGame(board: Board, players: List<Player>, currentPlayer: Player, actionCardDeck: List<ActionCard>, hiddenTile: Tile, actionTiles: List<Tile>, gameStatus: GameStatus): Represents the main game entity with attributes related to game state and components.
2. Board(tiles: List<Tile>, connectionPieces: List<ConnectionPiece): Represents the game board with tiles and connection pieces.
3. Tile(position: Position, connectedTiles: List<Tile>, color: Color, isHidden: boolean, isActionTile: boolean, actionTileTurns: int): Represents a tile on the board with various properties.
4. ConnectionPiece(tile1: Tile, tile2: Tile): Represents a connection piece between two tiles on the board.
5. Player(name: String, playingPiece: PlayingPiece): Represents a player in the game with a name and playing piece.
6. PlayingPiece(color: Color): Represents the playing piece of a player with a specific color.
7. ActionCard(type: ActionCardType, instructions: String): Represents an action card with a type and instructions.
8. Position(x: int, y: int): Represents the position of a tile on the board.
9. GameStatus(winner: Player, gameOver: boolean): Represents the status of the game including the winner and game over state."
"
"
------------------------------------------------------------
 O  Class:Color   Oracle:Color
   X  Attribute:WHITE 
   X  Attribute:BLACK 
 O  Class:Tile  Oracle:Tile
   X  Attribute:position 
   X  Attribute:connectedTiles 
   X  Attribute:color 
   X  Attribute:isHidden 
   X  Attribute:isActionTile 
   X  Attribute:actionTileTurns 
 O  Class:Player  Oracle:Player
   X  Attribute:name 
   X  Attribute:playingPiece 
 O  Class:ActionCard  Oracle:ActionCard
   X  Attribute:type 
   O  Attribute:instructions  Oracle:instructions 
 X  Class:ActionCardType 
   X  Attribute:ROLL_DIE_EXTRA_TURN 
   X  Attribute:CONNECT_TILES 
   X  Attribute:REMOVE_CONNECTION_PIECE 
   X  Attribute:MOVE_TO_ARBITRARY_TILE 
   X  Attribute:LOSE_NEXT_TURN 
 X  Class:TileOGame
   X  Attribute:board 
   X  Attribute:players 
   X  Attribute:currentPlayer 
   X  Attribute:actionCardDeck 
   X  Attribute:hiddenTile 
   X  Attribute:actionTiles 
   X  Attribute:gameStatus 
 X  Class:Board
   X  Attribute:tiles 
   X  Attribute:connectionPieces 
 X  Class:ConnectionPiece
   X  Attribute:tile1 
   X  Attribute:tile2 
 X  Class:PlayingPiece
   X  Attribute:color 
 X  Class:Position
   X  Attribute:x 
   X  Attribute:y 
 X  Class:GameStatus
   X  Attribute:winner 
   X  Attribute:gameOver 
------------------------------------------------------------
------------------------------------------------------------
---------------------5/10------Tile-O:
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
The Tile-O application first allows a game designer to design a board game and then allows players to play the game. Only one game can be played at a time and it cannot be paused or saved. The objective of the game is to find a hidden tile on the board. Two to four players take turns by moving their playing pieces along connected tiles based on the roll of a die. Each playing piece has a different color. 

A designer first defines the whole game including the layout of the game board. The designer places the tiles on the board and connects them with connection pieces. A tile can be connected to other tiles on its right side, left side, top side, and bottom side. At the most one tile can be connected on each side. In addition, the designer indicates the hidden tile, the starting positions of each player, as well as the location of action tiles. 

The designer also defines a deck of 32 action cards by choosing from the following predefined choices: (i) roll the die for an extra turn, (ii) connect two adjacent tiles with a connection piece from the pile of 32 spare connection pieces, (iii) remove a connection piece from the board and place it in the pile of spare connection pieces, (iv) move your playing piece to an arbitrary tile that is not your current tile, and (v) lose your next turn. 

Players take turns, with Player 1 starting the game, followed by Player 2, Player 3 (if applicable), and Player 4 (if applicable). The player whose turn it is rolls the die and them moves their playing piece along connected tiles. If the player lands on any tile, the color of the tile changes from white to black to indicate that the tile has been visited during the game. If the player lands on the hidden tile, the game ends and the player wins the game. If the player lands on an action tile, the player takes the first action card from the deck of action cards and follows the instructions on the action card. In addition, the action tile turns into a regular tile for a number of turns as specified by the game designer. Players do not know whether a tile is an action tile until a player lands on it.

AI:### Enumerations:
1. **PlayerColor**  
   - *Attributes*: RED, BLUE, GREEN, YELLOW

2. **ActionCardType**  
   - *Attributes*: ROLL_DIE, CONNECT_TILES, REMOVE_CONNECTION, MOVE_TO_ARBITRARY_TILE, LOSE_TURN

### Classes:
1. **Game**  
   - *Attributes*: 
     - currentTurn: Player
     - board: Board
     - actionDeck: List\<ActionCard\>
     - hiddenTile: Tile
     - players: List\<Player\>

2. **Board**  
   - *Attributes*: 
     - tiles: List\<Tile\>
     - connectionPieces: List\<ConnectionPiece\>
     - actionTiles: List\<Tile\>

3. **Tile**  
   - *Attributes*: 
     - position: Position
     - connectedTiles: List\<Tile\>
     - isHidden: boolean
     - isActionTile: boolean
     - visited: boolean

4. **ConnectionPiece**  
   - *Attributes*: 
     - position: Position

5. **ActionCard**  
   - *Attributes*: 
     - type: ActionCardType
     - description: String

6. **Player**  
   - *Attributes*: 
     - color: PlayerColor
     - currentPosition: Tile

7. **Position**  
   - *Attributes*: 
     - x: int
     - y: int

### Attributes:
- **Game**  
  - currentTurn: Player
  - board: Board
  - actionDeck: List\<ActionCard\>
  - hiddenTile: Tile
  - players: List\<Player\>

- **Board**  
  - tiles: List\<Tile\>
  - connectionPieces: List\<ConnectionPiece\>
  - actionTiles: List\<Tile\>

- **Tile**  
  - position: Position
  - connectedTiles: List\<Tile\>
  - isHidden: boolean
  - isActionTile: boolean
  - visited: boolean

- **ConnectionPiece**  
  - position: Position

- **ActionCard**  
  - type: ActionCardType
  - description: String

- **Player**  
  - color: PlayerColor
  - currentPosition: Tile

- **Position**  
  - x: int
  - y: int"
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:Enumerations:
1. PlayerColor (RED, BLUE, GREEN, YELLOW): Represents the different colors assigned to players in the game.
2. ActionCardType (ROLL_DIE, CONNECT_TILES, REMOVE_CONNECTION, MOVE_TO_ARBITRARY_TILE, LOSE_TURN): Defines the types of actions that can be performed using action cards.

Classes:
1. Game(currentTurn: Player, board: Board, actionDeck: List<ActionCard>, hiddenTile: Tile, players: List<Player): Represents the main game entity with players, board, and action deck.
2. Board(tiles: List<Tile>, connectionPieces: List<ConnectionPiece>, actionTiles: List<Tile): Represents the game board with tiles, connection pieces, and action tiles.
3. Tile(position: Position, connectedTiles: List<Tile>, isHidden: boolean, isActionTile: boolean, visited: boolean): Represents a tile on the game board with connections and properties.
4. ConnectionPiece(position: Position): Represents a connection piece used to connect tiles on the board.
5. ActionCard(type: ActionCardType, description: String): Represents an action card with a type and description.
6. Player(color: PlayerColor, currentPosition: Tile): Represents a player with a color and current position on the board.
7. Position(x: int, y: int): Represents the position coordinates on the game board."
"
"
------------------------------------------------------------
 O  Class:Game  Oracle:Game
   X  Attribute:currentTurn 
   X  Attribute:board 
   X  Attribute:actionDeck 
   X  Attribute:hiddenTile 
   X  Attribute:players 
 O  Class:Tile  Oracle:Tile
   X  Attribute:position 
   X  Attribute:connectedTiles 
   X  Attribute:isHidden 
   X  Attribute:isActionTile 
   X  Attribute:visited 
 O  Class:ActionCard  Oracle:ActionCard
   X  Attribute:type 
   X  Attribute:description 
 O  Class:Player  Oracle:Player
