2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:### Enumerations:
1. EventTypes (e.g., birthday party, graduation party, etc.): Represents the different types of events that can be planned in the application.
2. InvitationStatus (e.g., replied, not replied, coming for sure, maybe will be coming): Indicates the status of an invitation for an event.
3. TaskStatus (e.g., needs to be done, has been done, not applicable): Represents the status of a task in the checklist.

### Classes:
1. Organizer(firstName: String, lastName: String, email: String, postalAddress: String, phoneNumber: String, password: String, eventTypes: List<EventTypes>, events: List<Event>, tasks: List<Task>): Represents an organizer who plans and manages events.
2. Event(startDate: Date, endDate: Date, occasion: String, location: Location, attendees: List<Attendee>, tasks: List<Task>): Represents an event with its details and attendees.
3. Location(name: String, address: String): Represents a location where an event can take place.
4. Attendee(firstName: String, lastName: String, email: String, password: String, eventInvitations: List<EventInvitation>, tasks: List<Task>): Represents an attendee who can respond to event invitations and perform tasks.
5. EventInvitation(event: Event, attendee: Attendee, invitationStatus: InvitationStatus): Represents an invitation to an event sent to an attendee.
6. Task(description: String, status: TaskStatus, assignedTo: Attendee): Represents a task in the checklist with its status and assignment information."
"
"
------------------------------------------------------------
 O  Class:EventTypes   Oracle:EventType
   X  Attribute:e.g. 
   X  Attribute:party 
   X  Attribute:party 
 O  Class:TaskStatus   Oracle:TaskStatus
   X  Attribute:e.g. 
   X  Attribute:to 
   X  Attribute:been 
   X  Attribute:applicable 
 O  Class:Organizer  Oracle:Organizer
   X  Attribute:firstName 
   X  Attribute:lastName 
   X  Attribute:email 
   X  Attribute:postalAddress 
   O  Attribute:phoneNumber  Oracle:phoneNumber 
   X  Attribute:password 
   X  Attribute:eventTypes 
   X  Attribute:events 
   X  Attribute:tasks 
 O  Class:Event  Oracle:Event
   X  Attribute:startDate 
   X  Attribute:endDate 
   O  Attribute:occasion  Oracle:occasion 
   X  Attribute:location 
   X  Attribute:attendees 
   X  Attribute:tasks 
 O  Class:Location  Oracle:Location
   O  Attribute:name  Oracle:name 
   O  Attribute:address  Oracle:address 
 O  Class:Attendee  Oracle:Attendee
   X  Attribute:firstName 
   X  Attribute:lastName 
   X  Attribute:email 
   X  Attribute:password 
   X  Attribute:eventInvitations 
   X  Attribute:tasks 
 X  Class:InvitationStatus 
   X  Attribute:e.g. 
   X  Attribute:replied 
   X  Attribute:replied 
   X  Attribute:for 
   X  Attribute:will 
 X  Class:EventInvitation
   X  Attribute:event 
   X  Attribute:attendee 
   X  Attribute:invitationStatus 
 X  Class:Task
   X  Attribute:description 
   X  Attribute:status 
   X  Attribute:assignedTo 
------------------------------------------------------------
------------------------------------------------------------
---------------------2/10------Celebrations Organization System (CelO):
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
The CelO application helps families and groups of friends to organize birthday celebrations and other events. Organizers can keep track of which tasks have been completed and who attends. Attendees can indicate what they are bringing to the event.

For a small event, there is typically one organizer, but larger events require several organizers. An organizer provides their first and last name, their email address (which is also used as their username), their postal address, their phone number, and their password. Furthermore, an organizer indicates the kind of event that needs to be planned by selecting from a list of events (e.g., birthday party, graduation party or creating a new kind of event. The start date/time and end date/time of the event must be specified as well as the occasion and location of the event. The location can again be selected from a list, or a new one can be created by specifying the name of the location and its address. An organizer then invites the attendees by entering their first and last names as well as their email addresses. Sometimes, an organizer is only managing the event but not attending the event. Sometimes, an organizer also attends the event. When an attendee receives the email invitation, the attendee can create an account (if they do not yet have an account) with a new password and their email address from the invitation as their username. Afterwards, the attendee can indicate whether they will attend the event, maybe will attend the event, or cannot attend the event. An organizer can view the invitation status of an event, e.g., how many attendees have replied or have not yet replied and who is coming for sure or maybe will be coming.

When an organizer selects an event, an event-specific checklist is presented to the organizer. For example, a birthday party may have a task to bring a birthday cake. For each task on the checklist, an organizer can indicate that the task needs to be done, has been done, or is not applicable for the event. An organizer can also add new tasks to the list, which will then also be available for the next event. For example, an organizer can add to bring birthday candles to the list for a birthday party and this task will then be available for the next birthday party, too. An organizer can also designate a task on the checklist for attendees to accomplish. For example, an organizer can indicate that the birthday cake should be brought to the event by an attendee. If this is the case, then the list of tasks to be accomplished by attendees is shown to attendees that have confirmed their attendance to the event. An attendee can then select their tasks, so that the organizer can see who is bringing what to the event.

AI:### Enumerations:
1. EventTypes (e.g., birthday party, graduation party, etc.)
2. InvitationStatus (e.g., replied, not yet replied, coming for sure, maybe will be coming)
3. TaskStatus (e.g., to be done, has been done, not applicable)

### Classes:
1. Organizer
   - Attributes:
     - firstName: String
     - lastName: String
     - email: String
     - postalAddress: String
     - phoneNumber: String
     - password: String
     - eventTypes: List<EventTypes>
     - events: List<Event>
   
2. Event
   - Attributes:
     - startDate: Date
     - endDate: Date
     - occasion: String
     - location: Location
     - attendees: List<Attendee>
     - tasks: List<Task>
   
3. Location
   - Attributes:
     - name: String
     - address: String

4. Attendee
   - Attributes:
     - firstName: String
     - lastName: String
     - email: String
     - password: String
     - eventInvitations: List<EventInvitation>
     - tasks: List<Task>

5. EventInvitation
   - Attributes:
     - event: Event
     - attendee: Attendee
     - invitationStatus: InvitationStatus

6. Task
   - Attributes:
     - description: String
     - status: TaskStatus
     - assignedTo: Attendee

### Associations:
- Organizer can organize multiple events.
- Event can have multiple attendees and tasks.
- Attendee can receive multiple event invitations and perform multiple tasks.
- EventInvitation links an event with an attendee and tracks the invitation status.
- Task can be assigned to an attendee for completion."
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:### Enumerations:
1. EventTypes (e.g., birthday party, graduation party, etc.): Represents different types of events that can be organized.
2. InvitationStatus (e.g., replied, not yet replied, coming for sure, maybe will be coming): Tracks the status of event invitations for attendees.
3. TaskStatus (e.g., to be done, has been done, not applicable): Indicates the status of tasks for events.

### Classes:
1. Organizer(firstName: String, lastName: String, email: String, postalAddress: String, phoneNumber: String, password: String, eventTypes: List<EventTypes>, events: List<Event>): Represents an organizer who plans and manages events.
2. Event(startDate: Date, endDate: Date, occasion: String, location: Location, attendees: List<Attendee>, tasks: List<Task>): Represents an event with details like date, location, attendees, and tasks.
3. Location(name: String, address: String): Represents a location where an event can take place.
4. Attendee(firstName: String, lastName: String, email: String, password: String, eventInvitations: List<EventInvitation>, tasks: List<Task>): Represents an attendee who can receive event invitations and perform tasks.
5. EventInvitation(event: Event, attendee: Attendee, invitationStatus: InvitationStatus): Represents an invitation to an event for an attendee with status.
6. Task(description: String, status: TaskStatus, assignedTo: Attendee): Represents a task to be completed for an event with status and assignment information."
"
"
------------------------------------------------------------
 O  Class:EventTypes   Oracle:EventType
   X  Attribute:e.g. 
   X  Attribute:party 
   X  Attribute:party 
 O  Class:TaskStatus   Oracle:TaskStatus
   X  Attribute:e.g. 
   X  Attribute:be 
   X  Attribute:been 
   X  Attribute:applicable 
 O  Class:Organizer  Oracle:Organizer
   X  Attribute:firstName 
   X  Attribute:lastName 
   X  Attribute:email 
   X  Attribute:postalAddress 
   O  Attribute:phoneNumber  Oracle:phoneNumber 
   X  Attribute:password 
   X  Attribute:eventTypes 
   X  Attribute:events 
 O  Class:Event  Oracle:Event
   X  Attribute:startDate 
   X  Attribute:endDate 
   O  Attribute:occasion  Oracle:occasion 
   X  Attribute:location 
   X  Attribute:attendees 
   X  Attribute:tasks 
 O  Class:Location  Oracle:Location
   O  Attribute:name  Oracle:name 
   O  Attribute:address  Oracle:address 
 O  Class:Attendee  Oracle:Attendee
   X  Attribute:firstName 
   X  Attribute:lastName 
   X  Attribute:email 
   X  Attribute:password 
   X  Attribute:eventInvitations 
   X  Attribute:tasks 
 X  Class:InvitationStatus 
   X  Attribute:e.g. 
   X  Attribute:replied 
   X  Attribute:yet 
   X  Attribute:for 
   X  Attribute:will 
 X  Class:EventInvitation
   X  Attribute:event 
   X  Attribute:attendee 
   X  Attribute:invitationStatus 
 X  Class:Task
   X  Attribute:description 
   X  Attribute:status 
   X  Attribute:assignedTo 
------------------------------------------------------------
------------------------------------------------------------
---------------------3/10------Celebrations Organization System (CelO):
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
The CelO application helps families and groups of friends to organize birthday celebrations and other events. Organizers can keep track of which tasks have been completed and who attends. Attendees can indicate what they are bringing to the event.

For a small event, there is typically one organizer, but larger events require several organizers. An organizer provides their first and last name, their email address (which is also used as their username), their postal address, their phone number, and their password. Furthermore, an organizer indicates the kind of event that needs to be planned by selecting from a list of events (e.g., birthday party, graduation party or creating a new kind of event. The start date/time and end date/time of the event must be specified as well as the occasion and location of the event. The location can again be selected from a list, or a new one can be created by specifying the name of the location and its address. An organizer then invites the attendees by entering their first and last names as well as their email addresses. Sometimes, an organizer is only managing the event but not attending the event. Sometimes, an organizer also attends the event. When an attendee receives the email invitation, the attendee can create an account (if they do not yet have an account) with a new password and their email address from the invitation as their username. Afterwards, the attendee can indicate whether they will attend the event, maybe will attend the event, or cannot attend the event. An organizer can view the invitation status of an event, e.g., how many attendees have replied or have not yet replied and who is coming for sure or maybe will be coming.

When an organizer selects an event, an event-specific checklist is presented to the organizer. For example, a birthday party may have a task to bring a birthday cake. For each task on the checklist, an organizer can indicate that the task needs to be done, has been done, or is not applicable for the event. An organizer can also add new tasks to the list, which will then also be available for the next event. For example, an organizer can add to bring birthday candles to the list for a birthday party and this task will then be available for the next birthday party, too. An organizer can also designate a task on the checklist for attendees to accomplish. For example, an organizer can indicate that the birthday cake should be brought to the event by an attendee. If this is the case, then the list of tasks to be accomplished by attendees is shown to attendees that have confirmed their attendance to the event. An attendee can then select their tasks, so that the organizer can see who is bringing what to the event.

AI:### Enumerations:
1. EventTypes (e.g., birthday party, graduation party, etc.)
2. InvitationStatus (e.g., replied, not yet replied, coming for sure, maybe will be coming)
3. TaskStatus (e.g., needs to be done, has been done, not applicable)

### Classes:
1. Organizer
   - Attributes:
     - firstName: String
     - lastName: String
     - email: String
     - postalAddress: String
     - phoneNumber: String
     - password: String
     - eventTypes: List<EventTypes>
     - events: List<Event>
     - tasks: List<Task>

2. Event
   - Attributes:
     - eventType: EventTypes
     - startDate: Date
     - endDate: Date
     - occasion: String
     - location: Location
     - attendees: List<Attendee>
     - tasks: List<Task>

3. Location
   - Attributes:
     - name: String
     - address: String

4. Attendee
   - Attributes:
     - firstName: String
     - lastName: String
     - email: String
     - password: String
     - eventInvitations: List<EventInvitation>
     - tasks: List<Task>

5. EventInvitation
   - Attributes:
     - event: Event
     - attendee: Attendee
     - invitationStatus: InvitationStatus

6. Task
   - Attributes:
     - description: String
     - status: TaskStatus
     - assignedTo: Attendee

### Note:
- The relationships between the classes (e.g., Organizer organizing Events, Attendees attending Events, Tasks assigned to Attendees) can be further defined using associations or aggregation/composition as needed in the class model."
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:### Enumerations:
1. EventTypes (e.g., birthday party, graduation party, etc.): Represents the different types of events that can be organized.
2. InvitationStatus (e.g., replied, not yet replied, coming for sure, maybe will be coming): Indicates the status of event invitations for attendees.
3. TaskStatus (e.g., needs to be done, has been done, not applicable): Describes the status of tasks in the checklist.

### Classes:
1. Organizer(firstName: String, lastName: String, email: String, postalAddress: String, phoneNumber: String, password: String, eventTypes: List<EventTypes>, events: List<Event>, tasks: List<Task>): Represents the organizer who plans and manages events.
2. Event(eventType: EventTypes, startDate: Date, endDate: Date, occasion: String, location: Location, attendees: List<Attendee>, tasks: List<Task>): Represents an event with its details and associated tasks.
3. Location(name: String, address: String): Represents the location where an event is held.
4. Attendee(firstName: String, lastName: String, email: String, password: String, eventInvitations: List<EventInvitation>, tasks: List<Task>): Represents an attendee who responds to event invitations and completes tasks.
5. EventInvitation(event: Event, attendee: Attendee, invitationStatus: InvitationStatus): Represents an invitation to an event for an attendee with the invitation status.
6. Task(description: String, status: TaskStatus, assignedTo: Attendee): Represents a task in the checklist with its description, status, and assignment information."
"
"
------------------------------------------------------------
 O  Class:EventTypes   Oracle:EventType
   X  Attribute:e.g. 
   X  Attribute:party 
   X  Attribute:party 
 O  Class:TaskStatus   Oracle:TaskStatus
   X  Attribute:e.g. 
   X  Attribute:to 
   X  Attribute:been 
   X  Attribute:applicable 
 O  Class:Organizer  Oracle:Organizer
   X  Attribute:firstName 
   X  Attribute:lastName 
   X  Attribute:email 
   X  Attribute:postalAddress 
   O  Attribute:phoneNumber  Oracle:phoneNumber 
   X  Attribute:password 
   X  Attribute:eventTypes 
   X  Attribute:events 
   X  Attribute:tasks 
 O  Class:Event  Oracle:Event
   X  Attribute:eventType 
   X  Attribute:startDate 
   X  Attribute:endDate 
   O  Attribute:occasion  Oracle:occasion 
   X  Attribute:location 
   X  Attribute:attendees 
   X  Attribute:tasks 
 O  Class:Location  Oracle:Location
   O  Attribute:name  Oracle:name 
   O  Attribute:address  Oracle:address 
 O  Class:Attendee  Oracle:Attendee
   X  Attribute:firstName 
   X  Attribute:lastName 
   X  Attribute:email 
   X  Attribute:password 
   X  Attribute:eventInvitations 
   X  Attribute:tasks 
 X  Class:InvitationStatus 
   X  Attribute:e.g. 
   X  Attribute:replied 
   X  Attribute:yet 
   X  Attribute:for 
   X  Attribute:will 
 X  Class:EventInvitation
   X  Attribute:event 
   X  Attribute:attendee 
   X  Attribute:invitationStatus 
 X  Class:Task
   X  Attribute:description 
   X  Attribute:status 
   X  Attribute:assignedTo 
------------------------------------------------------------
------------------------------------------------------------
---------------------4/10------Celebrations Organization System (CelO):
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
The CelO application helps families and groups of friends to organize birthday celebrations and other events. Organizers can keep track of which tasks have been completed and who attends. Attendees can indicate what they are bringing to the event.

For a small event, there is typically one organizer, but larger events require several organizers. An organizer provides their first and last name, their email address (which is also used as their username), their postal address, their phone number, and their password. Furthermore, an organizer indicates the kind of event that needs to be planned by selecting from a list of events (e.g., birthday party, graduation party or creating a new kind of event. The start date/time and end date/time of the event must be specified as well as the occasion and location of the event. The location can again be selected from a list, or a new one can be created by specifying the name of the location and its address. An organizer then invites the attendees by entering their first and last names as well as their email addresses. Sometimes, an organizer is only managing the event but not attending the event. Sometimes, an organizer also attends the event. When an attendee receives the email invitation, the attendee can create an account (if they do not yet have an account) with a new password and their email address from the invitation as their username. Afterwards, the attendee can indicate whether they will attend the event, maybe will attend the event, or cannot attend the event. An organizer can view the invitation status of an event, e.g., how many attendees have replied or have not yet replied and who is coming for sure or maybe will be coming.

When an organizer selects an event, an event-specific checklist is presented to the organizer. For example, a birthday party may have a task to bring a birthday cake. For each task on the checklist, an organizer can indicate that the task needs to be done, has been done, or is not applicable for the event. An organizer can also add new tasks to the list, which will then also be available for the next event. For example, an organizer can add to bring birthday candles to the list for a birthday party and this task will then be available for the next birthday party, too. An organizer can also designate a task on the checklist for attendees to accomplish. For example, an organizer can indicate that the birthday cake should be brought to the event by an attendee. If this is the case, then the list of tasks to be accomplished by attendees is shown to attendees that have confirmed their attendance to the event. An attendee can then select their tasks, so that the organizer can see who is bringing what to the event.

AI:### Enumerations:
1. EventTypes (e.g., birthday party, graduation party, etc.)
2. InvitationStatus (e.g., replied, not replied, coming for sure, maybe will be coming, etc.)
3. TaskStatus (e.g., to be done, done, not applicable)

### Classes:
1. Organizer
   - Attributes:
     - firstName: String
     - lastName: String
     - email: String
     - postalAddress: String
     - phoneNumber: String
     - password: String
     - eventTypes: List<EventTypes>
     - events: List<Event>
   
2. Event
   - Attributes:
     - startDate: Date
     - endDate: Date
     - occasion: String
     - location: Location
     - attendees: List<Attendee>
     - tasks: List<Task>
   
3. Location
   - Attributes:
     - name: String
     - address: String
   
4. Attendee
   - Attributes:
     - firstName: String
     - lastName: String
     - email: String
     - password: String
     - eventInvitations: List<EventInvitation>
     - tasks: List<Task>
   
5. EventInvitation
   - Attributes:
     - event: Event
     - attendee: Attendee
     - invitationStatus: InvitationStatus
   
6. Task
   - Attributes:
     - description: String
     - status: TaskStatus
     - assignedTo: Attendee

### Associations:
- Organizer can organize multiple events.
- Event can have multiple attendees and tasks.
- Attendee can receive multiple event invitations and have multiple tasks assigned.
- EventInvitation links events with attendees and tracks invitation status.
- Task can be associated with an event and assigned to an attendee."
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:### Enumerations:
1. EventTypes (e.g., birthday party, graduation party, etc.): Represents different types of events that can be organized.
2. InvitationStatus (e.g., replied, not replied, coming for sure, maybe will be coming, etc.): Tracks the status of event invitations.
3. TaskStatus (e.g., to be done, done, not applicable): Indicates the status of a task for an event.

### Classes:
1. Organizer(firstName: String, lastName: String, email: String, postalAddress: String, phoneNumber: String, password: String, eventTypes: List<EventTypes>, events: List<Event>): Represents an organizer who plans and manages events.
2. Event(startDate: Date, endDate: Date, occasion: String, location: Location, attendees: List<Attendee>, tasks: List<Task>): Represents an event with details like date, location, attendees, and tasks.
3. Location(name: String, address: String): Represents a location where an event can take place.
4. Attendee(firstName: String, lastName: String, email: String, password: String, eventInvitations: List<EventInvitation>, tasks: List<Task>): Represents an attendee who can receive event invitations and have tasks assigned.
5. EventInvitation(event: Event, attendee: Attendee, invitationStatus: InvitationStatus): Represents an invitation to an event sent to an attendee.
6. Task(description: String, status: TaskStatus, assignedTo: Attendee): Represents a task for an event with details like description, status, and assignment to an attendee."
"
"
------------------------------------------------------------
 O  Class:EventTypes   Oracle:EventType
   X  Attribute:e.g. 
   X  Attribute:party 
   X  Attribute:party 
 O  Class:TaskStatus   Oracle:TaskStatus
   X  Attribute:e.g. 
   X  Attribute:be 
   X  Attribute:done 
   X  Attribute:applicable 
 O  Class:Organizer  Oracle:Organizer
   X  Attribute:firstName 
   X  Attribute:lastName 
   X  Attribute:email 
   X  Attribute:postalAddress 
   O  Attribute:phoneNumber  Oracle:phoneNumber 
   X  Attribute:password 
   X  Attribute:eventTypes 
   X  Attribute:events 
 O  Class:Event  Oracle:Event
   X  Attribute:startDate 
   X  Attribute:endDate 
   O  Attribute:occasion  Oracle:occasion 
   X  Attribute:location 
   X  Attribute:attendees 
   X  Attribute:tasks 
 O  Class:Location  Oracle:Location
   O  Attribute:name  Oracle:name 
   O  Attribute:address  Oracle:address 
 O  Class:Attendee  Oracle:Attendee
   X  Attribute:firstName 
   X  Attribute:lastName 
   X  Attribute:email 
   X  Attribute:password 
   X  Attribute:eventInvitations 
   X  Attribute:tasks 
 X  Class:InvitationStatus 
   X  Attribute:e.g. 
   X  Attribute:replied 
   X  Attribute:replied 
   X  Attribute:for 
   X  Attribute:will 
   X  Attribute:etc. 
 X  Class:EventInvitation
   X  Attribute:event 
   X  Attribute:attendee 
   X  Attribute:invitationStatus 
 X  Class:Task
   X  Attribute:description 
   X  Attribute:status 
   X  Attribute:assignedTo 
------------------------------------------------------------
------------------------------------------------------------
---------------------5/10------Celebrations Organization System (CelO):
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
The CelO application helps families and groups of friends to organize birthday celebrations and other events. Organizers can keep track of which tasks have been completed and who attends. Attendees can indicate what they are bringing to the event.

For a small event, there is typically one organizer, but larger events require several organizers. An organizer provides their first and last name, their email address (which is also used as their username), their postal address, their phone number, and their password. Furthermore, an organizer indicates the kind of event that needs to be planned by selecting from a list of events (e.g., birthday party, graduation party or creating a new kind of event. The start date/time and end date/time of the event must be specified as well as the occasion and location of the event. The location can again be selected from a list, or a new one can be created by specifying the name of the location and its address. An organizer then invites the attendees by entering their first and last names as well as their email addresses. Sometimes, an organizer is only managing the event but not attending the event. Sometimes, an organizer also attends the event. When an attendee receives the email invitation, the attendee can create an account (if they do not yet have an account) with a new password and their email address from the invitation as their username. Afterwards, the attendee can indicate whether they will attend the event, maybe will attend the event, or cannot attend the event. An organizer can view the invitation status of an event, e.g., how many attendees have replied or have not yet replied and who is coming for sure or maybe will be coming.

When an organizer selects an event, an event-specific checklist is presented to the organizer. For example, a birthday party may have a task to bring a birthday cake. For each task on the checklist, an organizer can indicate that the task needs to be done, has been done, or is not applicable for the event. An organizer can also add new tasks to the list, which will then also be available for the next event. For example, an organizer can add to bring birthday candles to the list for a birthday party and this task will then be available for the next birthday party, too. An organizer can also designate a task on the checklist for attendees to accomplish. For example, an organizer can indicate that the birthday cake should be brought to the event by an attendee. If this is the case, then the list of tasks to be accomplished by attendees is shown to attendees that have confirmed their attendance to the event. An attendee can then select their tasks, so that the organizer can see who is bringing what to the event.

AI:### Enumerations:
1. EventTypes (e.g., birthday party, graduation party, etc.)
2. InvitationStatus (e.g., replied, not replied, coming for sure, maybe will be coming, etc.)
3. TaskStatus (e.g., needs to be done, has been done, not applicable)

### Classes:
1. Organizer
   - Attributes:
     - firstName: String
     - lastName: String
     - email: String
     - postalAddress: String
     - phoneNumber: String
     - password: String
     - eventType: EventTypes
     - startDate: Date
     - endDate: Date
     - occasion: String
     - location: Location
     - attendees: List<Attendee>

2. Location
   - Attributes:
     - name: String
     - address: String

3. Attendee
   - Attributes:
     - firstName: String
     - lastName: String
     - email: String
     - password: String
     - attendanceStatus: InvitationStatus
     - tasks: List<Task>

4. Task
   - Attributes:
     - description: String
     - status: TaskStatus
     - assignedTo: Attendee

### Note:
- The Task class can be used to represent tasks on the checklist for both organizers and attendees.
- The Organizer class manages the event planning and invites attendees.
- The Location class represents the event location, which can be selected from a list or created as a new location.
- The Attendee class represents individuals invited to the event who can confirm attendance and select tasks to bring to the event."
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:### Enumerations:
1. EventTypes (birthday party, graduation party, etc.): Represents different types of events that can be planned.
2. InvitationStatus (replied, not replied, coming for sure, maybe will be coming, etc.): Indicates the status of attendee responses to event invitations.
3. TaskStatus (needs to be done, has been done, not applicable): Tracks the status of tasks on the checklist.

### Classes:
1. Organizer(firstName: String, lastName: String, email: String, postalAddress: String, phoneNumber: String, password: String, eventType: EventTypes, startDate: Date, endDate: Date, occasion: String, location: Location, attendees: List<Attendee>): Represents an event organizer with details for event planning and attendee management.
   
2. Location(name: String, address: String): Represents the location of the event, which can be selected from a list or created as a new location.

3. Attendee(firstName: String, lastName: String, email: String, password: String, attendanceStatus: InvitationStatus, tasks: List<Task>): Represents an attendee invited to the event who can confirm attendance and select tasks to bring.

4. Task(description: String, status: TaskStatus, assignedTo: Attendee): Represents a task on the checklist with its description, status, and assignment to an attendee if applicable."
"
"
------------------------------------------------------------
 O  Class:EventTypes   Oracle:EventType
   X  Attribute:party 
   X  Attribute:party 
 O  Class:TaskStatus   Oracle:TaskStatus
   X  Attribute:to 
   X  Attribute:been 
   X  Attribute:applicable 
 O  Class:Organizer  Oracle:Organizer
   X  Attribute:firstName 
   X  Attribute:lastName 
   X  Attribute:email 
   X  Attribute:postalAddress 
   O  Attribute:phoneNumber  Oracle:phoneNumber 
   X  Attribute:password 
   X  Attribute:eventType 
   X  Attribute:startDate 
   X  Attribute:endDate 
   X  Attribute:occasion 
   X  Attribute:location 
   X  Attribute:attendees 
 O  Class:Location  Oracle:Location
   O  Attribute:name  Oracle:name 
   O  Attribute:address  Oracle:address 
 O  Class:Attendee  Oracle:Attendee
   X  Attribute:firstName 
   X  Attribute:lastName 
   X  Attribute:email 
   X  Attribute:password 
   X  Attribute:attendanceStatus 
   X  Attribute:tasks 
 X  Class:InvitationStatus 
   X  Attribute:replied 
   X  Attribute:replied 
   X  Attribute:for 
   X  Attribute:will 
   X  Attribute:etc. 
 X  Class:Task
   X  Attribute:description 
   X  Attribute:status 
   X  Attribute:assignedTo 
------------------------------------------------------------
------------------------------------------------------------
---------------------6/10------Celebrations Organization System (CelO):
------------------------------------------------------------
---------------------Prediction AI:
